,date,ticker,open,high,low,close,volume
307,2021-03-29,VNINDEX,1169.65,1175.77,1165.78,1175.68,575362200
308,2021-03-30,VNINDEX,1179.64,1187.29,1172.85,1186.36,681706500
309,2021-03-31,VNINDEX,1187.44,1196.45,1186.4,1191.44,651568100
310,2021-04-01,VNINDEX,1194.59,1217.26,1191.44,1216.1,616140600
311,2021-04-02,VNINDEX,1225.76,1228.29,1221.07,1224.45,588762600
312,2021-04-05,VNINDEX,1245.28,1245.28,1228.18,1236.05,613466100
313,2021-04-06,VNINDEX,1233.37,1244.63,1231.14,1239.96,635565900
314,2021-04-07,VNINDEX,1237.39,1242.38,1232.52,1242.38,657493400
315,2021-04-08,VNINDEX,1242.38,1246.4,1232.26,1234.89,617181800
316,2021-04-09,VNINDEX,1231.51,1234.98,1227.6,1231.66,637649300
317,2021-04-12,VNINDEX,1236.79,1252.45,1231.66,1252.45,828755200
318,2021-04-13,VNINDEX,1262.44,1268.02,1247.66,1248.33,948996600
319,2021-04-14,VNINDEX,1240.9,1255.87,1233.01,1255.87,786635900
320,2021-04-15,VNINDEX,1262.25,1265.87,1247.25,1247.25,738699000
321,2021-04-16,VNINDEX,1245.06,1254.61,1227.14,1238.71,917754200
322,2021-04-19,VNINDEX,1243.58,1260.58,1233.77,1260.58,739537900
323,2021-04-20,VNINDEX,1267.74,1286.32,1261.28,1268.28,744607400
324,2021-04-22,VNINDEX,1264.31,1271.98,1227.82,1227.82,698613300
325,2021-04-23,VNINDEX,1227.18,1248.53,1216.15,1248.53,650003400
326,2021-04-26,VNINDEX,1251.25,1251.25,1214.14,1215.77,658568800
327,2021-04-27,VNINDEX,1213.84,1220.96,1204.14,1219.75,521704000
328,2021-04-28,VNINDEX,1220.26,1230.91,1217.49,1229.55,565094300
329,2021-04-29,VNINDEX,1234.91,1239.39,1231.25,1239.39,590035400
330,2021-05-04,VNINDEX,1222.08,1242.8,1212.56,1242.2,685755900
331,2021-05-05,VNINDEX,1244.69,1265.93,1242.2,1256.43,654569700
332,2021-05-06,VNINDEX,1255.42,1261.49,1246.64,1250.57,641117500
333,2021-05-07,VNINDEX,1245.48,1250.5,1231.92,1241.81,714688200
334,2021-05-10,VNINDEX,1239.96,1259.58,1236.85,1259.58,697146500
335,2021-05-11,VNINDEX,1265.11,1272.55,1256.04,1256.04,675426300
336,2021-05-12,VNINDEX,1251.97,1269.09,1249.18,1269.09,633464200
337,2021-05-13,VNINDEX,1262.98,1273.49,1261.99,1261.99,652466800
338,2021-05-14,VNINDEX,1266.43,1271.45,1259.97,1266.36,646009100
339,2021-05-17,VNINDEX,1272.55,1277.83,1258.5,1258.7,672713200
340,2021-05-18,VNINDEX,1259.57,1262.22,1249.02,1252.68,634400100
341,2021-05-19,VNINDEX,1254.78,1262.71,1250.58,1262.49,623892200
342,2021-05-20,VNINDEX,1264.62,1278.22,1255.78,1278.22,680615500
343,2021-05-21,VNINDEX,1272.84,1289.03,1268.46,1283.93,625629100
344,2021-05-24,VNINDEX,1287.5,1299.83,1283.93,1297.98,640625700
345,2021-05-25,VNINDEX,1299.19,1308.58,1297.23,1308.58,616066700
346,2021-05-26,VNINDEX,1308.04,1317.3,1304.68,1316.7,659595400
347,2021-05-27,VNINDEX,1318.42,1319.67,1299.99,1303.57,665777400
348,2021-05-28,VNINDEX,1307.79,1323.09,1300.06,1320.46,702181700
349,2021-05-31,VNINDEX,1326.65,1328.05,1307.56,1328.05,685028300
350,2021-06-01,VNINDEX,1329.47,1346.34,1328.84,1337.78,584817500
351,2021-06-02,VNINDEX,1330.99,1344.98,1330.82,1340.78,740763400
352,2021-06-03,VNINDEX,1345.21,1366.0,1340.78,1364.28,841507900
353,2021-06-04,VNINDEX,1367.06,1374.05,1360.42,1374.05,872452800
354,2021-06-07,VNINDEX,1374.59,1375.74,1347.21,1358.78,826169700
355,2021-06-08,VNINDEX,1355.36,1364.48,1318.11,1319.88,857967000
356,2021-06-09,VNINDEX,1323.52,1339.14,1312.08,1332.9,750693000
357,2021-06-10,VNINDEX,1332.9,1336.71,1317.49,1323.58,665592200
358,2021-06-11,VNINDEX,1326.79,1352.47,1322.08,1351.74,694619900
359,2021-06-14,VNINDEX,1352.73,1368.53,1352.73,1361.72,704021300
360,2021-06-15,VNINDEX,1361.58,1372.72,1356.59,1367.36,694197500
361,2021-06-16,VNINDEX,1363.85,1370.14,1350.73,1356.52,731329200
362,2021-06-17,VNINDEX,1353.84,1353.84,1337.49,1359.92,704236700
363,2021-06-18,VNINDEX,1366.19,1377.77,1359.92,1377.77,741785200
364,2021-06-21,VNINDEX,1373.59,1381.74,1367.85,1372.63,722673600
365,2021-06-22,VNINDEX,1380.84,1385.98,1372.63,1379.97,685249500
366,2021-06-23,VNINDEX,1383.15,1388.33,1372.06,1376.87,635671800
367,2021-06-24,VNINDEX,1376.87,1384.71,1372.99,1379.72,529135200
368,2021-06-25,VNINDEX,1382.11,1390.12,1372.8,1390.12,510070000
369,2021-06-28,VNINDEX,1397.96,1406.02,1390.56,1405.81,643843600
370,2021-06-29,VNINDEX,1408.34,1416.34,1405.81,1410.04,597483200
371,2021-06-30,VNINDEX,1410.83,1419.61,1408.18,1408.55,520397700
372,2021-07-01,VNINDEX,1412.15,1417.27,1402.18,1417.08,688259900
373,2021-07-02,VNINDEX,1422.89,1424.28,1415.82,1420.27,638260100
374,2021-07-05,VNINDEX,1420.27,1421.52,1394.12,1411.13,763287300
375,2021-07-06,VNINDEX,1412.93,1418.99,1354.79,1354.79,762108800
376,2021-07-07,VNINDEX,1361.76,1388.55,1334.58,1388.55,721213400
377,2021-07-08,VNINDEX,1381.11,1385.75,1363.92,1374.68,520186100
378,2021-07-09,VNINDEX,1365.28,1373.51,1335.9,1347.14,701591000
379,2021-07-12,VNINDEX,1338.11,1340.65,1270.06,1296.3,895935000
380,2021-07-13,VNINDEX,1305.36,1307.73,1278.3,1297.54,489817300
381,2021-07-14,VNINDEX,1297.54,1305.37,1264.68,1279.91,537526800
382,2021-07-15,VNINDEX,1270.77,1299.18,1270.77,1293.92,410860200
383,2021-07-16,VNINDEX,1298.38,1304.37,1296.06,1299.31,407835900
384,2021-07-19,VNINDEX,1270.18,1276.55,1237.79,1243.51,661312300
385,2021-07-20,VNINDEX,1243.51,1273.29,1225.52,1273.29,529526200
386,2021-07-21,VNINDEX,1277.27,1284.33,1266.71,1270.79,387700800
387,2021-07-22,VNINDEX,1270.79,1294.16,1266.54,1293.67,484899000
388,2021-07-23,VNINDEX,1288.83,1295.63,1268.83,1268.83,542390300
389,2021-07-26,VNINDEX,1268.83,1277.33,1254.57,1272.71,452370000
390,2021-07-27,VNINDEX,1283.67,1288.35,1276.53,1276.93,510647200
391,2021-07-28,VNINDEX,1273.48,1281.17,1271.78,1277.07,352981000
392,2021-07-29,VNINDEX,1286.33,1293.6,1282.88,1293.6,434028400
393,2021-07-30,VNINDEX,1298.01,1311.97,1296.95,1310.05,603387400
394,2021-08-02,VNINDEX,1308.69,1322.35,1304.49,1314.22,575155300
395,2021-08-03,VNINDEX,1316.15,1332.44,1315.57,1332.44,603630100
396,2021-08-04,VNINDEX,1337.72,1340.76,1328.4,1334.74,609611000
397,2021-08-05,VNINDEX,1331.14,1346.62,1326.8,1345.55,570804900
398,2021-08-06,VNINDEX,1348.24,1351.85,1341.45,1341.45,663742700
399,2021-08-09,VNINDEX,1337.78,1361.12,1334.69,1359.86,636278900
400,2021-08-10,VNINDEX,1367.99,1370.35,1358.12,1362.43,664188000
401,2021-08-11,VNINDEX,1365.05,1374.03,1357.79,1357.79,750543100
402,2021-08-12,VNINDEX,1356.27,1364.26,1353.05,1353.05,707595600
403,2021-08-13,VNINDEX,1352.56,1357.41,1336.74,1357.05,712033900
404,2021-08-16,VNINDEX,1357.05,1372.33,1357.05,1370.96,790657200
405,2021-08-17,VNINDEX,1377.7,1379.7,1359.11,1363.09,725626800
406,2021-08-18,VNINDEX,1361.24,1370.5,1355.83,1360.94,623257200
407,2021-08-19,VNINDEX,1360.61,1374.85,1352.94,1374.85,646885200
408,2021-08-20,VNINDEX,1374.85,1374.85,1317.52,1329.43,1162172100
409,2021-08-23,VNINDEX,1322.62,1327.04,1298.86,1298.86,747995000
410,2021-08-24,VNINDEX,1304.0,1307.56,1289.16,1298.74,634592900
411,2021-08-25,VNINDEX,1300.74,1310.16,1291.7,1309.55,469248200
412,2021-08-26,VNINDEX,1313.18,1316.26,1295.77,1301.12,489976000
413,2021-08-27,VNINDEX,1301.12,1313.2,1285.16,1313.2,622856200
414,2021-08-30,VNINDEX,1323.39,1329.62,1313.2,1328.14,619477300
415,2021-08-31,VNINDEX,1332.62,1336.14,1325.69,1331.47,700384100
416,2021-09-01,VNINDEX,1328.54,1338.02,1328.26,1334.65,656904200
417,2021-09-06,VNINDEX,1340.71,1348.36,1339.8,1346.39,871508000
418,2021-09-07,VNINDEX,1349.13,1353.66,1340.32,1341.9,829928300
419,2021-09-08,VNINDEX,1343.92,1344.49,1328.35,1333.61,580802100
420,2021-09-09,VNINDEX,1333.61,1345.59,1332.67,1343.98,563607000
421,2021-09-10,VNINDEX,1348.74,1350.43,1345.07,1345.31,530762800
422,2021-09-13,VNINDEX,1348.07,1350.69,1340.5,1341.43,719863400
423,2021-09-14,VNINDEX,1343.38,1349.13,1336.84,1339.7,670954500
424,2021-09-15,VNINDEX,1338.11,1347.7,1334.97,1345.83,622274200
425,2021-09-16,VNINDEX,1351.85,1353.12,1341.23,1345.87,547188700
426,2021-09-17,VNINDEX,1347.66,1356.45,1347.13,1352.64,773922200
427,2021-09-20,VNINDEX,1361.12,1365.92,1349.18,1350.48,820277200
428,2021-09-21,VNINDEX,1335.96,1350.48,1324.82,1339.84,787035700
429,2021-09-22,VNINDEX,1339.84,1350.71,1336.63,1350.68,706204600
430,2021-09-23,VNINDEX,1357.65,1361.09,1350.43,1352.76,937843800
431,2021-09-24,VNINDEX,1354.84,1356.97,1348.07,1351.17,612874400
432,2021-09-27,VNINDEX,1353.39,1354.38,1324.99,1324.99,702783900
433,2021-09-28,VNINDEX,1319.53,1341.81,1316.41,1339.31,567532100
434,2021-09-29,VNINDEX,1338.8,1340.9,1328.17,1339.21,545429900
435,2021-09-30,VNINDEX,1341.83,1348.89,1341.15,1342.06,420717600
436,2021-10-01,VNINDEX,1339.68,1344.06,1332.97,1334.89,584601900
437,2021-10-04,VNINDEX,1337.74,1347.49,1334.4,1339.54,683485400
438,2021-10-05,VNINDEX,1345.43,1354.63,1343.48,1354.63,555948300
439,2021-10-06,VNINDEX,1359.63,1362.82,1354.63,1362.82,575444400
440,2021-10-07,VNINDEX,1365.54,1367.64,1360.57,1365.99,640283100
441,2021-10-08,VNINDEX,1365.99,1373.18,1365.93,1372.73,580722600
442,2021-10-11,VNINDEX,1377.53,1394.64,1377.3,1394.09,695144700
443,2021-10-12,VNINDEX,1398.03,1400.78,1389.43,1394.8,680550900
444,2021-10-13,VNINDEX,1398.21,1400.67,1389.61,1391.91,581359400
445,2021-10-14,VNINDEX,1392.88,1398.67,1388.89,1391.85,669287500
446,2021-10-15,VNINDEX,1395.81,1399.03,1388.0,1392.7,710519000
447,2021-10-18,VNINDEX,1395.57,1402.63,1390.88,1395.53,740018700
448,2021-10-19,VNINDEX,1395.53,1399.66,1388.95,1395.33,582318100
449,2021-10-20,VNINDEX,1398.45,1401.76,1376.15,1393.8,771825800
450,2021-10-21,VNINDEX,1397.59,1398.45,1384.77,1384.77,659155300
451,2021-10-22,VNINDEX,1384.77,1393.7,1384.77,1389.24,722492800
452,2021-10-25,VNINDEX,1395.45,1395.72,1385.4,1385.4,839836200
453,2021-10-26,VNINDEX,1384.12,1393.03,1377.56,1391.63,666130300
454,2021-10-27,VNINDEX,1397.51,1423.02,1395.83,1423.02,830868000
455,2021-10-28,VNINDEX,1427.89,1440.64,1420.42,1438.01,793709800
456,2021-10-29,VNINDEX,1439.27,1447.62,1432.19,1444.27,903703600
457,2021-11-01,VNINDEX,1449.32,1451.81,1435.57,1438.97,1048323800
458,2021-11-02,VNINDEX,1439.61,1452.46,1438.83,1452.46,939881300
459,2021-11-03,VNINDEX,1460.44,1463.63,1444.3,1444.3,1411319400
460,2021-11-04,VNINDEX,1442.89,1451.98,1435.84,1448.34,860185400
461,2021-11-05,VNINDEX,1450.71,1459.49,1444.51,1456.51,813598700
462,2021-11-08,VNINDEX,1461.61,1470.49,1456.51,1467.57,968067400
463,2021-11-09,VNINDEX,1469.94,1474.2,1457.57,1461.5,970241100
464,2021-11-10,VNINDEX,1465.1,1470.19,1457.98,1465.02,925701000
465,2021-11-11,VNINDEX,1469.22,1472.89,1449.18,1462.35,1170544800
466,2021-11-12,VNINDEX,1462.35,1474.57,1453.22,1473.37,879182900
467,2021-11-15,VNINDEX,1481.75,1481.96,1466.01,1476.57,1114244700
468,2021-11-16,VNINDEX,1472.82,1476.97,1459.08,1466.45,1124412600
469,2021-11-17,VNINDEX,1466.45,1477.04,1464.78,1475.85,800040000
470,2021-11-18,VNINDEX,1479.39,1482.87,1469.83,1469.83,1016609500
471,2021-11-19,VNINDEX,1475.0,1481.53,1434.69,1452.35,1452208700
472,2021-11-22,VNINDEX,1453.35,1466.46,1442.85,1447.25,1177326300
473,2021-11-23,VNINDEX,1442.66,1463.63,1438.41,1463.63,810865000
474,2021-11-24,VNINDEX,1470.66,1491.05,1467.29,1488.87,1025021500
475,2021-11-25,VNINDEX,1496.41,1505.36,1490.32,1500.81,908516000
476,2021-11-26,VNINDEX,1506.69,1511.68,1488.83,1493.03,966269500
477,2021-11-29,VNINDEX,1467.48,1488.93,1467.35,1484.84,932067900
478,2021-11-30,VNINDEX,1500.24,1503.09,1471.57,1478.44,1005714000
479,2021-12-01,VNINDEX,1477.85,1487.68,1471.3,1485.19,810951400
480,2021-12-02,VNINDEX,1489.12,1493.84,1482.05,1482.05,719084000
481,2021-12-03,VNINDEX,1490.4,1491.2,1443.32,1443.32,997434600
482,2021-12-06,VNINDEX,1446.28,1452.55,1400.87,1413.58,975385500
483,2021-12-07,VNINDEX,1426.88,1446.77,1421.6,1446.77,662111000
484,2021-12-08,VNINDEX,1446.77,1460.28,1446.77,1452.87,709378100
485,2021-12-09,VNINDEX,1448.29,1467.98,1446.88,1467.98,610084100
486,2021-12-10,VNINDEX,1470.55,1475.85,1461.78,1463.54,759422200
487,2021-12-13,VNINDEX,1471.96,1481.7,1470.08,1476.21,787630800
488,2021-12-14,VNINDEX,1476.82,1485.14,1469.21,1476.02,887700200
489,2021-12-15,VNINDEX,1476.02,1481.67,1468.21,1475.5,838899800
490,2021-12-16,VNINDEX,1481.85,1482.32,1468.95,1476.61,867439300
491,2021-12-17,VNINDEX,1481.76,1487.73,1476.61,1479.79,1032891100
492,2021-12-20,VNINDEX,1482.09,1483.85,1468.88,1477.33,910354780
493,2021-12-21,VNINDEX,1475.31,1486.09,1472.43,1478.74,867992218
494,2021-12-22,VNINDEX,1485.4,1489.24,1471.84,1477.67,1032293743
495,2021-12-23,VNINDEX,1480.52,1481.21,1447.14,1456.96,1267439407
496,2021-12-24,VNINDEX,1465.0,1478.8,1456.32,1477.03,856070439
497,2021-12-27,VNINDEX,1485.1,1490.12,1469.91,1488.88,717070918
498,2021-12-28,VNINDEX,1497.16,1499.77,1483.97,1494.39,934384700
499,2021-12-29,VNINDEX,1498.3,1498.91,1485.82,1485.82,794969800
500,2021-12-30,VNINDEX,1491.24,1493.38,1484.82,1485.97,724365200
501,2021-12-31,VNINDEX,1490.25,1499.07,1485.97,1498.28,846534300
502,2022-01-04,VNINDEX,1508.15,1526.69,1498.28,1525.58,787479200
503,2022-01-05,VNINDEX,1529.06,1535.82,1522.5,1522.5,955697900
504,2022-01-06,VNINDEX,1518.94,1536.24,1518.18,1528.57,1089214800
505,2022-01-07,VNINDEX,1534.44,1534.52,1524.96,1528.48,951525400
506,2022-01-10,VNINDEX,1530.74,1536.45,1503.71,1503.71,1316091200
507,2022-01-11,VNINDEX,1506.73,1512.05,1488.4,1492.31,1219958100
508,2022-01-12,VNINDEX,1491.3,1510.51,1464.49,1510.51,1066699800
509,2022-01-13,VNINDEX,1519.79,1522.6,1495.13,1496.05,938652200
510,2022-01-14,VNINDEX,1477.34,1503.25,1476.68,1496.02,711209200
511,2022-01-17,VNINDEX,1499.47,1503.86,1452.84,1452.84,885918500
512,2022-01-18,VNINDEX,1444.16,1452.84,1424.65,1438.94,663088300
513,2022-01-19,VNINDEX,1444.6,1449.11,1434.46,1442.79,536466400
514,2022-01-20,VNINDEX,1439.06,1469.08,1432.58,1465.3,735877900
515,2022-01-21,VNINDEX,1470.96,1477.23,1463.06,1472.89,753804800
516,2022-01-24,VNINDEX,1465.33,1472.89,1432.18,1439.71,754916000
517,2022-01-25,VNINDEX,1433.2,1479.58,1424.36,1479.58,675565100
518,2022-01-26,VNINDEX,1485.83,1490.45,1478.41,1481.58,733274800
519,2022-01-27,VNINDEX,1475.45,1486.39,1464.06,1470.76,494450500
520,2022-01-28,VNINDEX,1471.47,1484.48,1465.22,1478.96,632108500
521,2022-02-07,VNINDEX,1497.55,1505.69,1478.96,1497.66,514106400
522,2022-02-08,VNINDEX,1495.58,1503.33,1491.78,1500.99,657543900
523,2022-02-09,VNINDEX,1500.78,1511.72,1499.53,1505.38,712308800
524,2022-02-10,VNINDEX,1505.38,1512.88,1495.7,1506.79,585239000
525,2022-02-11,VNINDEX,1503.37,1508.54,1499.06,1501.71,548873400
526,2022-02-14,VNINDEX,1485.75,1495.99,1471.96,1471.96,716040200
527,2022-02-15,VNINDEX,1473.92,1495.56,1470.06,1492.75,535470800
528,2022-02-16,VNINDEX,1499.03,1499.5,1486.68,1492.1,592349200
529,2022-02-17,VNINDEX,1492.56,1507.99,1492.1,1507.99,562210800
530,2022-02-18,VNINDEX,1494.3,1507.99,1492.38,1504.84,644038600
531,2022-02-21,VNINDEX,1504.96,1516.63,1500.97,1510.84,700630100
532,2022-02-22,VNINDEX,1497.46,1510.84,1484.81,1503.47,840921100
533,2022-02-23,VNINDEX,1509.42,1520.78,1503.47,1512.3,626441100
534,2022-02-24,VNINDEX,1511.84,1513.25,1473.76,1494.85,1081033200
535,2022-02-25,VNINDEX,1504.37,1512.05,1494.85,1498.89,688367500
536,2022-02-28,VNINDEX,1499.31,1502.36,1487.57,1490.13,660300600
537,2022-03-01,VNINDEX,1493.41,1501.73,1490.13,1498.78,763985300
538,2022-03-02,VNINDEX,1499.37,1500.41,1479.55,1485.52,864826100
539,2022-03-03,VNINDEX,1492.42,1505.0,1485.52,1505.0,856180700
540,2022-03-04,VNINDEX,1506.79,1509.19,1501.39,1505.33,842435300
541,2022-03-07,VNINDEX,1500.65,1505.33,1493.87,1499.05,944252700
542,2022-03-08,VNINDEX,1499.05,1499.05,1473.71,1473.71,946264000
543,2022-03-09,VNINDEX,1478.16,1482.86,1462.8,1473.74,859273700
544,2022-03-10,VNINDEX,1473.74,1488.59,1473.74,1479.08,606653300
545,2022-03-11,VNINDEX,1478.23,1480.29,1458.88,1466.54,827336200
546,2022-03-14,VNINDEX,1459.28,1466.54,1439.19,1446.25,783682300
547,2022-03-15,VNINDEX,1445.05,1453.07,1437.27,1452.74,614172600
548,2022-03-16,VNINDEX,1459.97,1462.98,1453.91,1459.33,525397100
549,2022-03-17,VNINDEX,1466.56,1467.74,1459.14,1461.34,665148800
550,2022-03-18,VNINDEX,1466.14,1474.86,1465.57,1469.1,721230300
551,2022-03-21,VNINDEX,1469.1,1494.95,1469.1,1494.95,728427200
552,2022-03-22,VNINDEX,1500.08,1507.71,1498.48,1503.78,907837000
553,2022-03-23,VNINDEX,1505.76,1513.9,1501.67,1502.34,754499800
554,2022-03-24,VNINDEX,1503.91,1505.39,1495.18,1498.26,731841800
555,2022-03-25,VNINDEX,1500.17,1503.29,1494.55,1498.5,697177400
556,2022-03-28,VNINDEX,1490.28,1496.79,1473.8,1483.18,956230200
557,2022-03-29,VNINDEX,1487.57,1498.45,1487.57,1497.76,658819400
558,2022-03-30,VNINDEX,1491.92,1503.89,1483.9,1490.51,851999600
559,2022-03-31,VNINDEX,1492.5,1498.41,1488.27,1492.15,601257500
560,2022-04-01,VNINDEX,1489.48,1516.87,1484.13,1516.44,890089000
561,2022-04-04,VNINDEX,1528.87,1530.95,1522.82,1524.7,697174200
562,2022-04-05,VNINDEX,1521.37,1527.57,1519.28,1520.03,631745800
563,2022-04-06,VNINDEX,1510.69,1523.75,1507.62,1522.9,873777900
564,2022-04-07,VNINDEX,1524.12,1524.92,1502.35,1502.35,727039800
565,2022-04-08,VNINDEX,1504.31,1507.73,1482.0,1482.0,712360900
566,2022-04-12,VNINDEX,1487.86,1490.58,1455.25,1455.25,629961600
567,2022-04-13,VNINDEX,1459.48,1477.2,1448.52,1477.2,636344500
568,2022-04-14,VNINDEX,1483.08,1484.34,1471.75,1472.12,498914000
569,2022-04-15,VNINDEX,1470.53,1478.95,1456.39,1458.56,606633800
570,2022-04-18,VNINDEX,1456.47,1456.47,1425.07,1432.6,753341100
571,2022-04-19,VNINDEX,1435.82,1442.04,1406.45,1406.45,666337000
572,2022-04-20,VNINDEX,1401.63,1410.64,1384.72,1384.72,619272500
573,2022-04-21,VNINDEX,1369.8,1392.33,1356.58,1370.21,741348500
574,2022-04-22,VNINDEX,1378.28,1392.89,1352.43,1379.23,753461700
575,2022-04-25,VNINDEX,1377.83,1382.13,1298.38,1310.92,696873600
576,2022-04-26,VNINDEX,1285.4,1341.34,1261.4,1341.34,673169600
577,2022-04-27,VNINDEX,1331.73,1355.92,1314.81,1353.77,457363500
578,2022-04-28,VNINDEX,1353.48,1358.07,1344.1,1350.99,431624900
579,2022-04-29,VNINDEX,1347.08,1369.31,1343.24,1366.8,506318600
580,2022-05-04,VNINDEX,1366.11,1366.39,1348.68,1348.68,478584000
581,2022-05-05,VNINDEX,1361.62,1362.18,1331.41,1360.68,486348000
582,2022-05-06,VNINDEX,1333.55,1350.09,1328.13,1329.26,480060200
583,2022-05-09,VNINDEX,1313.49,1314.52,1265.54,1269.62,594700900
584,2022-05-10,VNINDEX,1240.93,1293.56,1232.57,1293.56,576228000
585,2022-05-11,VNINDEX,1295.39,1305.17,1277.91,1301.53,353028500
586,2022-05-12,VNINDEX,1290.04,1291.65,1238.05,1238.84,485689700
587,2022-05-13,VNINDEX,1235.03,1237.8,1180.6,1182.77,698929900
588,2022-05-16,VNINDEX,1208.05,1215.96,1170.59,1171.95,518482600
589,2022-05-17,VNINDEX,1164.32,1228.37,1156.54,1228.37,511336600
590,2022-05-18,VNINDEX,1240.06,1249.84,1222.92,1240.76,482632400
591,2022-05-19,VNINDEX,1211.31,1246.66,1211.07,1241.64,434032300
592,2022-05-20,VNINDEX,1241.07,1252.96,1232.33,1240.71,433866800
593,2022-05-23,VNINDEX,1246.56,1246.58,1207.99,1218.81,461263400
594,2022-05-24,VNINDEX,1218.87,1233.38,1203.28,1233.38,449412100
595,2022-05-25,VNINDEX,1238.12,1268.43,1234.17,1268.43,581899800
596,2022-05-26,VNINDEX,1273.8,1278.11,1261.55,1268.57,475682700
597,2022-05-27,VNINDEX,1270.56,1286.99,1269.29,1285.45,540552700
598,2022-05-30,VNINDEX,1290.11,1296.22,1281.27,1293.92,459151100
